DrugX	DrugXConc	ABX	ABXConc	Strain	Replicate	normAUC	Exp	Strain_name
Benzbromarone	40	Erythromycin	2.15	NT5019	2	0.02171280810889462	LM20-10	P. copri
Benzbromarone	80	Erythromycin	2.15	NT5019	2	0.01570125125545688	LM20-10	P. copri
Benzbromarone	160	Erythromycin	2.15	NT5019	2	0.01741611513903296	LM20-10	P. copri
Benzbromarone	320	Erythromycin	2.15	NT5019	2	0.00665125801449433	LM20-10	P. copri
Benzbromarone	640	Erythromycin	2.15	NT5019	2	0.009371135424703912	LM20-10	P. copri
Benzbromarone	0	Erythromycin	1.65	NT5019	2	0.020164440660784343	LM20-10	P. copri
Benzbromarone	10	Erythromycin	1.65	NT5019	2	0.01070027689221831	LM20-10	P. copri
Benzbromarone	20	Erythromycin	1.65	NT5019	2	0.011691019217906974	LM20-10	P. copri
Benzbromarone	40	Erythromycin	1.65	NT5019	2	0.027194096932229687	LM20-10	P. copri
Benzbromarone	80	Erythromycin	1.65	NT5019	2	0.012778005154778635	LM20-10	P. copri
Benzbromarone	160	Erythromycin	1.65	NT5019	2	0.016170408422433776	LM20-10	P. copri
Benzbromarone	320	Erythromycin	1.65	NT5019	2	0.01328059099814858	LM20-10	P. copri
Benzbromarone	640	Erythromycin	1.65	NT5019	2	0.01275254425719162	LM20-10	P. copri
Benzbromarone	0	Erythromycin	1.15	NT5019	2	0.02061804869372394	LM20-10	P. copri
Benzbromarone	10	Erythromycin	1.15	NT5019	2	0.23113699397948004	LM20-10	P. copri
Benzbromarone	20	Erythromycin	1.15	NT5019	2	0.25167933068404	LM20-10	P. copri
Benzbromarone	40	Erythromycin	1.15	NT5019	2	0.24908186699241422	LM20-10	P. copri
Benzbromarone	80	Erythromycin	1.15	NT5019	2	0.01334902232571944	LM20-10	P. copri
Benzbromarone	160	Erythromycin	1.15	NT5019	2	0.015753506209796955	LM20-10	P. copri
Benzbromarone	320	Erythromycin	1.15	NT5019	2	0.00854795947923165	LM20-10	P. copri
Benzbromarone	640	Erythromycin	1.15	NT5019	2	0.007577634789303929	LM20-10	P. copri
Benzbromarone	0	Erythromycin	0.65	NT5019	2	0.5113789522150897	LM20-10	P. copri
Benzbromarone	10	Erythromycin	0.65	NT5019	2	0.6329711556945288	LM20-10	P. copri
Benzbromarone	20	Erythromycin	0.65	NT5019	2	0.4290725491929604	LM20-10	P. copri
Benzbromarone	40	Erythromycin	0.65	NT5019	2	0.33873293096834123	LM20-10	P. copri
Benzbromarone	80	Erythromycin	0.65	NT5019	2	0.04879428143020717	LM20-10	P. copri
Benzbromarone	160	Erythromycin	0.65	NT5019	2	0.016803890185493824	LM20-10	P. copri
Benzbromarone	320	Erythromycin	0.65	NT5019	2	0.010519080930111962	LM20-10	P. copri
Benzbromarone	640	Erythromycin	0.65	NT5019	2	0.005092905560906023	LM20-10	P. copri
Benzbromarone	0	Erythromycin	0.15	NT5019	2	1.044027706262377	LM20-10	P. copri
Benzbromarone	10	Erythromycin	0.15	NT5019	2	0.7149684996417432	LM20-10	P. copri
Benzbromarone	20	Erythromycin	0.15	NT5019	2	0.4006310220065522	LM20-10	P. copri
Benzbromarone	40	Erythromycin	0.15	NT5019	2	0.3513352562043073	LM20-10	P. copri
Benzbromarone	80	Erythromycin	0.15	NT5019	2	0.08283208809643394	LM20-10	P. copri
Benzbromarone	160	Erythromycin	0.15	NT5019	2	0.015806552388493614	LM20-10	P. copri
Benzbromarone	320	Erythromycin	0.15	NT5019	2	0.008458177275635985	LM20-10	P. copri
Benzbromarone	640	Erythromycin	0.15	NT5019	2	0.007766596724984163	LM20-10	P. copri
Benzbromarone	0	Erythromycin	0	NT5019	2	1.0836041367939333	LM20-10	P. copri
Benzbromarone	10	Erythromycin	0	NT5019	2	0.6380883149670844	LM20-10	P. copri
Benzbromarone	20	Erythromycin	0	NT5019	2	0.37152241607792497	LM20-10	P. copri
Benzbromarone	40	Erythromycin	0	NT5019	2	0.3214018141574382	LM20-10	P. copri
Benzbromarone	80	Erythromycin	0	NT5019	2	0.06217107081805508	LM20-10	P. copri
Benzbromarone	160	Erythromycin	0	NT5019	2	0.018059368660702995	LM20-10	P. copri
Benzbromarone	320	Erythromycin	0	NT5019	2	0.013968944022457665	LM20-10	P. copri
Benzbromarone	640	Erythromycin	0	NT5019	2	0.00795644334943054	LM20-10	P. copri
Benzbromarone	0	Erythromycin	3.15	NT5019	3	0.012645155696074944	LM20-10	P. copri
Benzbromarone	10	Erythromycin	3.15	NT5019	3	0.010857035600212662	LM20-10	P. copri
Benzbromarone	20	Erythromycin	3.15	NT5019	3	0.012316685187680804	LM20-10	P. copri
Benzbromarone	40	Erythromycin	3.15	NT5019	3	0.01667127486172148	LM20-10	P. copri
Benzbromarone	80	Erythromycin	3.15	NT5019	3	0.016778865108393392	LM20-10	P. copri
Benzbromarone	160	Erythromycin	3.15	NT5019	3	0.010838255474443849	LM20-10	P. copri
Benzbromarone	320	Erythromycin	3.15	NT5019	3	0.011058213288879529	LM20-10	P. copri
Benzbromarone	640	Erythromycin	3.15	NT5019	3	0.00793578826267052	LM20-10	P. copri
Benzbromarone	0	Erythromycin	2.65	NT5019	3	0.014730129532556093	LM20-10	P. copri
Benzbromarone	10	Erythromycin	2.65	NT5019	3	0.01898569110906654	LM20-10	P. copri
Benzbromarone	20	Erythromycin	2.65	NT5019	3	0.017156228412407572	LM20-10	P. copri
Benzbromarone	40	Erythromycin	2.65	NT5019	3	0.02213253907226605	LM20-10	P. copri
Benzbromarone	80	Erythromycin	2.65	NT5019	3	0.022131901616430694	LM20-10	P. copri
Benzbromarone	160	Erythromycin	2.65	NT5019	3	0.016366481615730368	LM20-10	P. copri
Benzbromarone	320	Erythromycin	2.65	NT5019	3	0.005911170136706431	LM20-10	P. copri
Benzbromarone	640	Erythromycin	2.65	NT5019	3	0.013769119895335238	LM20-10	P. copri
Benzbromarone	0	Erythromycin	2.15	NT5019	3	0.015133963175431154	LM20-10	P. copri
Benzbromarone	10	Erythromycin	2.15	NT5019	3	0.025870242597996584	LM20-10	P. copri
Benzbromarone	20	Erythromycin	2.15	NT5019	3	0.019082136748720138	LM20-10	P. copri
Benzbromarone	40	Erythromycin	2.15	NT5019	3	0.023273628409329557	LM20-10	P. copri
Benzbromarone	80	Erythromycin	2.15	NT5019	3	0.016421640102693872	LM20-10	P. copri
Benzbromarone	160	Erythromycin	2.15	NT5019	3	0.015848621882781688	LM20-10	P. copri
Benzbromarone	320	Erythromycin	2.15	NT5019	3	0.01754137272588776	LM20-10	P. copri
Benzbromarone	640	Erythromycin	2.15	NT5019	3	0.011475593817565079	LM20-10	P. copri
Benzbromarone	0	Erythromycin	1.65	NT5019	3	0.017437144595564023	LM20-10	P. copri
Benzbromarone	10	Erythromycin	1.65	NT5019	3	0.006369703864384055	LM20-10	P. copri
Benzbromarone	20	Erythromycin	1.65	NT5019	3	0.0048442702883650535	LM20-10	P. copri
Benzbromarone	40	Erythromycin	1.65	NT5019	3	0.018942307680398587	LM20-10	P. copri
Benzbromarone	80	Erythromycin	1.65	NT5019	3	0.014402539669095738	LM20-10	P. copri
Benzbromarone	160	Erythromycin	1.65	NT5019	3	0.01737759905088875	LM20-10	P. copri
Benzbromarone	320	Erythromycin	1.65	NT5019	3	0.012316183242098174	LM20-10	P. copri
Benzbromarone	640	Erythromycin	1.65	NT5019	3	0.00963967824249439	LM20-10	P. copri
Benzbromarone	0	Erythromycin	1.15	NT5019	3	0.02555071059216583	LM20-10	P. copri
Benzbromarone	10	Erythromycin	1.15	NT5019	3	0.2524215703385443	LM20-10	P. copri
Benzbromarone	20	Erythromycin	1.15	NT5019	3	0.27250101251837533	LM20-10	P. copri
Benzbromarone	40	Erythromycin	1.15	NT5019	3	0.29218123677331087	LM20-10	P. copri
Benzbromarone	80	Erythromycin	1.15	NT5019	3	0.00797738401680934	LM20-10	P. copri
Benzbromarone	160	Erythromycin	1.15	NT5019	3	0.017348288209229467	LM20-10	P. copri
Benzbromarone	320	Erythromycin	1.15	NT5019	3	0.009001168369283134	LM20-10	P. copri
Benzbromarone	640	Erythromycin	1.15	NT5019	3	0.008867119716210542	LM20-10	P. copri
Benzbromarone	0	Erythromycin	0.65	NT5019	3	0.5396318028715792	LM20-10	P. copri
Benzbromarone	10	Erythromycin	0.65	NT5019	3	0.6637430144602364	LM20-10	P. copri
Benzbromarone	20	Erythromycin	0.65	NT5019	3	0.45427527991995503	LM20-10	P. copri
Benzbromarone	40	Erythromycin	0.65	NT5019	3	0.36750584172351103	LM20-10	P. copri
Benzbromarone	80	Erythromycin	0.65	NT5019	3	0.0667490839282876	LM20-10	P. copri
Benzbromarone	160	Erythromycin	0.65	NT5019	3	0.00661291091240748	LM20-10	P. copri
Benzbromarone	320	Erythromycin	0.65	NT5019	3	0.010102092233582079	LM20-10	P. copri
Benzbromarone	640	Erythromycin	0.65	NT5019	3	0.008524409031091607	LM20-10	P. copri
Benzbromarone	0	Erythromycin	0.15	NT5019	3	1.1	LM20-10	P. copri
Benzbromarone	10	Erythromycin	0.15	NT5019	3	0.8133935081707018	LM20-10	P. copri
Benzbromarone	20	Erythromycin	0.15	NT5019	3	0.4073835702594241	LM20-10	P. copri
Benzbromarone	40	Erythromycin	0.15	NT5019	3	0.3579528744743635	LM20-10	P. copri
Benzbromarone	80	Erythromycin	0.15	NT5019	3	0.07711556415383236	LM20-10	P. copri
Benzbromarone	160	Erythromycin	0.15	NT5019	3	0.009290409405510255	LM20-10	P. copri
Benzbromarone	320	Erythromycin	0.15	NT5019	3	0.006732480103539186	LM20-10	P. copri
Benzbromarone	640	Erythromycin	0.15	NT5019	3	0.02211702196121049	LM20-10	P. copri
Benzbromarone	0	Erythromycin	0	NT5019	3	1.1	LM20-10	P. copri
Benzbromarone	10	Erythromycin	0	NT5019	3	0.6588059146687825	LM20-10	P. copri
Benzbromarone	20	Erythromycin	0	NT5019	3	0.3538840692784724	LM20-10	P. copri
Benzbromarone	40	Erythromycin	0	NT5019	3	0.31986733993049876	LM20-10	P. copri
Benzbromarone	80	Erythromycin	0	NT5019	3	0.05999764377299731	LM20-10	P. copri
Benzbromarone	160	Erythromycin	0	NT5019	3	0.0171171289315849	LM20-10	P. copri
Benzbromarone	320	Erythromycin	0	NT5019	3	0.010362491278640017	LM20-10	P. copri
Benzbromarone	640	Erythromycin	0	NT5019	3	0.006850620366798853	LM20-10	P. copri
Benzbromarone	0	Erythromycin	3.15	NT5004	1	0.007424661388570853	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	3.15	NT5004	1	0.005698020148740936	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	3.15	NT5004	1	0.008926903470642223	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	3.15	NT5004	1	0.007027668934211347	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	3.15	NT5004	1	0.004937957281340421	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	3.15	NT5004	1	0.013864808530284711	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	3.15	NT5004	1	0.010445869264684635	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	3.15	NT5004	1	0.0028487729119030165	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	2.65	NT5004	1	0.005128118048229245	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	2.65	NT5004	1	0.013485277541863178	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	2.65	NT5004	1	0.005888075606303192	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	2.65	NT5004	1	0.009116748415893708	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	2.65	NT5004	1	0.009306434648960837	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	2.65	NT5004	1	0.006267395132928541	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	2.65	NT5004	1	0.01310521992325409	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	2.65	NT5004	1	0.007596991127009767	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	2.15	NT5004	1	0.007614788840945853	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	2.15	NT5004	1	0.00664782212415248	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	2.15	NT5004	1	0.005318278921460435	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	2.15	NT5004	1	0.008926323562928952	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	2.15	NT5004	1	0.007786993751405482	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	2.15	NT5004	1	0.012155048510662689	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	2.15	NT5004	1	0.010825821805641594	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	2.15	NT5004	1	0.012535739755071995	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	1.65	NT5004	1	0.010826085827152523	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	1.65	NT5004	1	0.0030459052237938274	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	1.65	NT5004	1	0.018438069962916623	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	1.65	NT5004	1	0.016903595733860244	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	1.65	NT5004	1	0.01177478078232465	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	1.65	NT5004	1	0.01215510164006868	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	1.65	NT5004	1	0.020130727714718143	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	1.65	NT5004	1	0.0224095449979196	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	1.15	NT5004	1	0.012155734529068218	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	1.15	NT5004	1	0.14835170427443	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	1.15	NT5004	1	0.279415771812625	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	1.15	NT5004	1	0.11700461407585919	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	1.15	NT5004	1	0.0243079388333767	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	1.15	NT5004	1	0.02487783838167159	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	1.15	NT5004	1	0.029245999695980233	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	1.15	NT5004	1	0.023928300237873887	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	0.65	NT5004	1	0.001329648975367495	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	0.65	NT5004	1	0.5506692610913175	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	0.65	NT5004	1	0.6547611872215103	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	0.65	NT5004	1	0.35843426594124594	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	0.65	NT5004	1	0.0437186035337741	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	0.65	NT5004	1	0.02335850353024348	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	0.65	NT5004	1	0.17360586224177466	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	0.65	NT5004	1	0.038202737665029685	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	0.15	NT5004	1	0.8352178231078506	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	0.15	NT5004	1	0.8652303068967846	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	0.15	NT5004	1	0.8802328435960951	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	0.15	NT5004	1	0.5690943881174231	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	0.15	NT5004	1	0.20552592518429158	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	0.15	NT5004	1	0.023171883071649524	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	0.15	NT5004	1	0.012914058015143668	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	0.15	NT5004	1	0.023930567426748428	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	0	NT5004	1	1.0982135065968581	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	0	NT5004	1	0.9030306445493778	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	0	NT5004	1	0.9233555574515101	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	0	NT5004	1	0.6115483856441871	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	0	NT5004	1	0.2535846946183698	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	0	NT5004	1	0.012345694213935433	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	0	NT5004	1	0.00360846663836312	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	0	NT5004	1	0.006853167442186652	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	3.15	NT5004	2	0.005585302993286628	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	3.15	NT5004	2	0.004095819709105449	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	3.15	NT5004	2	0.005026643227178213	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	3.15	NT5004	2	0.0037227772795357297	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	3.15	NT5004	2	0.007259679136998371	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	3.15	NT5004	2	0.014520202449800543	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	3.15	NT5004	2	0.004839889912983943	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	3.15	NT5004	2	0.009693833991611847	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	2.65	NT5004	2	0.011914262206780825	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	2.65	NT5004	2	0.0044678457132078095	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	2.65	NT5004	2	0.002420291738061855	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	2.65	NT5004	2	0.005025764445337976	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	2.65	NT5004	2	0.005770299633519476	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	2.65	NT5004	2	0.010610706235023878	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	2.65	NT5004	2	0.013961216127077255	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	2.65	NT5004	2	0.008961084370777347	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	2.15	NT5004	2	0.007446743171612953	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	2.15	NT5004	2	0.0022337936461940206	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	2.15	NT5004	2	0.005788039143033026	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	2.15	NT5004	2	0.0026055619821873967	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	2.15	NT5004	2	0.010982353008099206	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	2.15	NT5004	2	0.014146884505197445	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	2.15	NT5004	2	0.007818028368820172	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	2.15	NT5004	2	0.00858768421559647	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	1.65	NT5004	2	0.0033512850383756168	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	1.65	NT5004	2	0.02010823620048895	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	1.65	NT5004	2	0.0841557322474812	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	1.65	NT5004	2	0.022899780407174074	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	1.65	NT5004	2	0.0035361267111404045	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	1.65	NT5004	2	0.014333380106124711	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	1.65	NT5004	2	0.011355292464786875	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	1.65	NT5004	2	0.009894506997753997	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	1.15	NT5004	2	0.00823906333893855	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	1.15	NT5004	2	0.16329631738407155	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	1.15	NT5004	2	0.3181951445927638	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	1.15	NT5004	2	0.11115148662764339	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	1.15	NT5004	2	0.008003854547363241	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	1.15	NT5004	2	0.011913383424940586	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	1.15	NT5004	2	0.009864982620434577	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	1.15	NT5004	2	0.006887411894700302	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	0.65	NT5004	2	0.004344736140993925	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	0.65	NT5004	2	0.5361169331134588	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	0.65	NT5004	2	0.5729549375898183	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	0.65	NT5004	2	0.33196823318640933	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	0.65	NT5004	2	0.02904349074694435	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	0.65	NT5004	2	0.009679520995898716	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	0.65	NT5004	2	0.011727456629968023	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	0.65	NT5004	2	0.007467483708985527	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	0.15	NT5004	2	0.7118021150836503	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	0.15	NT5004	2	0.7758452324982745	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	0.15	NT5004	2	0.7420882140629792	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	0.15	NT5004	2	0.5073047202265285	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	0.15	NT5004	2	0.1697998587481282	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	0.15	NT5004	2	0.013403021717539237	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	0.15	NT5004	2	0.01284436217851393	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	0.15	NT5004	2	0.005803867759465018	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	0	NT5004	2	1.046732167355468	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	0	NT5004	2	0.8154880722278511	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	0	NT5004	2	0.8080549700498477	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	0	NT5004	2	0.5421366591978013	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	0	NT5004	2	0.24831480164942027	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	0	NT5004	2	0.005956588521811822	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	0	NT5004	2	0.007456560840296476	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	0	NT5004	2	0.019729419595217717	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	3.15	NT5004	3	0.00983215305110637	LM20-10	B. thetaiotaomicron
Benzbromarone	10	Erythromycin	3.15	NT5004	3	0.0043932527701814545	LM20-10	B. thetaiotaomicron
Benzbromarone	20	Erythromycin	3.15	NT5004	3	0.011718807077735278	LM20-10	B. thetaiotaomicron
Benzbromarone	40	Erythromycin	3.15	NT5004	3	0.004813135290171179	LM20-10	B. thetaiotaomicron
Benzbromarone	80	Erythromycin	3.15	NT5004	3	0.007321390834485125	LM20-10	B. thetaiotaomicron
Benzbromarone	160	Erythromycin	3.15	NT5004	3	0.014851179891178866	LM20-10	B. thetaiotaomicron
Benzbromarone	320	Erythromycin	3.15	NT5004	3	0.015687791958267194	LM20-10	B. thetaiotaomicron
Benzbromarone	640	Erythromycin	3.15	NT5004	3	0.009849435051372977	LM20-10	B. thetaiotaomicron
Benzbromarone	0	Erythromycin	2.65	NT5004	3	0.014224651009992135	LM20-10	B. thetaiotaomicron
