NCBI_id	mOTU	average_log_rel_ab	prevalence	average_rel_ab	median_rel_ab	median_log_rel_ab
568703.PRJEA32195	Lactobacillus rhamnosus [ref_mOTU_v2_0048]	-4.95005514667601	0.0356200527704486	1.3344490525602e-05	0	-5
518635.PRJNA29261	Bifidobacterium angulatum [ref_mOTU_v2_1285]	-4.95009227321453	0.0277044854881266	5.97807147466148e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7083]	-4.95066326322855	0.029023746701847	2.58916071025554e-05	0	-5
-	unknown Clostridia [meta_mOTU_v2_7450]	-4.95083693099291	0.0329815303430079	1.26066954494957e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_6147]	-4.95084293012575	0.025065963060686	9.61623190064855e-05	0	-5
-	unknown Faecalibacterium [meta_mOTU_v2_7492]	-4.95092591784757	0.025065963060686	0.000112248919774744	0	-5
-	Acholeplasma sp. CAG:878 [meta_mOTU_v2_5943]	-4.95101440166164	0.0197889182058048	0.000147802310867242	0	-5
-	unknown Clostridium [meta_mOTU_v2_7123]	-4.95125663737265	0.0237467018469657	7.01885856000968e-05	0	-5
1120979.PRJNA185547	Alloscardovia omnicolens [ref_mOTU_v2_0446]	-4.95134873602481	0.0369393139841689	1.07425205974165e-05	0	-5
-	unknown Bacteria [meta_mOTU_v2_7233]	-4.95199892521984	0.0277044854881266	2.09336838495842e-05	0	-5
-	Clostridium sp. CAG:964 [meta_mOTU_v2_6131]	-4.95244673145657	0.0197889182058048	0.000136740609231438	0	-5
-	Coprobacillus sp. CAG:826 [meta_mOTU_v2_6536]	-4.95279909626281	0.0197889182058048	0.000156319277130132	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6238]	-4.9528137510125	0.0277044854881266	2.42019339413324e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_6301]	-4.95281763636814	0.0316622691292876	1.84431639028336e-05	0	-5
-	unknown Bacteria [meta_mOTU_v2_7258]	-4.95285958703662	0.0237467018469657	5.05445628110597e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_7332]	-4.95319787267197	0.0303430079155673	1.89683537438214e-05	0	-5
1215915.PRJEB218	Lactococcus raffinolactis [ref_mOTU_v2_2569]	-4.95334776735567	0.0356200527704486	8.07621765553559e-06	0	-5
-	unknown Acidaminococcus [meta_mOTU_v2_5672]	-4.95346105479242	0.0277044854881266	4.64113350008307e-05	0	-5
716541.PRJNA45793	Enterobacter cloacae [ref_mOTU_v2_0373]	-4.95356715229341	0.0329815303430079	1.08919212386291e-05	0	-5
-	unknown Bacteria [meta_mOTU_v2_6963]	-4.95361699249617	0.0197889182058048	0.000153671286189177	0	-5
-	Clostridium sp. CAG:1193 [meta_mOTU_v2_7789]	-4.95383930538571	0.0211081794195251	8.24999088083113e-05	0	-5
-	Clostridium sp. CAG:921 [meta_mOTU_v2_5761]	-4.95389463721115	0.025065963060686	3.67145655542886e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6369]	-4.95392130012146	0.0211081794195251	0.000106204672305045	0	-5
1235797.PRJNA175991	Oscillibacter sp. 1-3 [ref_mOTU_v2_2708]	-4.95440438223434	0.0382585751978892	5.82828313324253e-06	0	-5
-	unknown Prevotella [meta_mOTU_v2_6911]	-4.95460882863769	0.0158311345646438	0.000622565289340988	0	-5
742817.PRJNA46423	Odoribacter laneus [ref_mOTU_v2_4887]	-4.95498752265809	0.0197889182058048	6.78187368588538e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_7360]	-4.95504969873638	0.0237467018469657	4.38671060766862e-05	0	-5
1453496.PRJNA236111	Hafnia alvei [ref_mOTU_v2_1202]	-4.95520688968857	0.0263852242744063	2.80535130047131e-05	0	-5
-	unknown Bacteria [meta_mOTU_v2_6019]	-4.95526454859924	0.0197889182058048	0.000183387101325907	0	-5
-	unknown Ruminococcaceae [meta_mOTU_v2_7581]	-4.95597148966085	0.0211081794195251	8.01444799478153e-05	0	-5
1154757.PRJNA84285	Leuconostoc pseudomesenteroides [ref_mOTU_v2_0644]	-4.95599339742733	0.0343007915567282	6.99284102153366e-06	0	-5
-	unknown Olsenella [meta_mOTU_v2_7727]	-4.95635217679181	0.0277044854881266	1.91475813640996e-05	0	-5
-	unknown Prevotella [meta_mOTU_v2_6029]	-4.95683177935817	0.0171503957783641	0.000444849342071526	0	-5
-	Niameybacter massiliensis [meta_mOTU_v2_7610]	-4.95715538914804	0.0224274406332454	6.38537023243794e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5905]	-4.95744888213216	0.0211081794195251	0.000106792403894301	0	-5
862967.PRJNA50415	Streptococcus intermedius [ref_mOTU_v2_0352]	-4.95754989332613	0.0329815303430079	1.01593945674738e-05	0	-5
1035195.PRJNA67201	Corynebacterium durum [ref_mOTU_v2_1615]	-4.95764031028077	0.0356200527704486	5.33439385121758e-06	0	-5
1403946.PRJNA221494	Streptococcus anginosus [ref_mOTU_v2_0005]	-4.95769983352299	0.0329815303430079	6.73717014181521e-06	0	-5
762983.PRJNA48507	Succinatimonas hippei [ref_mOTU_v2_4944]	-4.95809445809222	0.025065963060686	2.40140601240423e-05	0	-5
-	Clostridium sp. CAG:914 [meta_mOTU_v2_6776]	-4.95823720384498	0.0158311345646438	0.00023182178517803	0	-5
-	unknown Clostridium [meta_mOTU_v2_7389]	-4.95833001639271	0.0224274406332454	4.91487078842977e-05	0	-5
1232436.PRJEB543	Coriobacteriaceae sp. [ref_mOTU_v2_0881]	-4.95868236817826	0.029023746701847	1.6016198331823e-05	0	-5
1121315.PRJNA169799	Terrisporobacter glycolicus [ref_mOTU_v2_1907]	-4.95875520297334	0.0316622691292876	6.40487141891232e-06	0	-5
-	Verrucomicrobia bacterium CAG:312_58_20 [meta_mOTU_v2_7648]	-4.95876783976349	0.025065963060686	2.22114624392542e-05	0	-5
1121445.PRJNA185532	Desulfovibrio desulfuricans [ref_mOTU_v2_1954]	-4.95906056525051	0.0277044854881266	2.03009458395432e-05	0	-5
1121129.PRJNA165367	Butyricimonas synergistica [ref_mOTU_v2_1896]	-4.95906998417875	0.029023746701847	1.08989043782698e-05	0	-5
-	Clostridium sp. CAG:1000 [meta_mOTU_v2_6745]	-4.95910058400273	0.0171503957783641	0.000133953370099335	0	-5
-	Clostridium sp. CAG:451 [meta_mOTU_v2_5908]	-4.95924702528288	0.0211081794195251	7.61022047378647e-05	0	-5
-	unknown Dehalococcoidales [meta_mOTU_v2_6583]	-4.95925687905873	0.0171503957783641	0.000157652938808756	0	-5
889201.PRJNA67185	Streptococcus cristatus [ref_mOTU_v2_1525]	-4.95950652187932	0.0329815303430079	5.71395207885934e-06	0	-5
-	unknown Prevotellaceae [meta_mOTU_v2_7319]	-4.95968038429627	0.0158311345646438	0.000381645803057417	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5804]	-4.96001262790804	0.0237467018469657	1.93050509065456e-05	0	-5
537013.PRJNA30029	Clostridium methylpentosum [ref_mOTU_v2_4449]	-4.96026312885509	0.0303430079155673	6.68493534290636e-06	0	-5
-	unknown Clostridium [meta_mOTU_v2_7250]	-4.96041937160005	0.025065963060686	5.31009227351257e-05	0	-5
1519438.PRJNA253252	Eubacterium sp. ER2 [ref_mOTU_v2_3623]	-4.96043473497672	0.029023746701847	9.32154154290818e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5860]	-4.96044064045067	0.029023746701847	9.31652555780672e-06	0	-5
857290.PRJNA49881	Scardovia wiggsiae [ref_mOTU_v2_5000]	-4.96046492537251	0.0329815303430079	5.17121075982916e-06	0	-5
1286170.PRJNA187030	Raoultella ornithinolytica/planticola [ref_mOTU_v2_0074]	-4.96049738439986	0.029023746701847	9.32234590054147e-06	0	-5
1095726.PRJNA75169	Streptococcus sp. SK140 [ref_mOTU_v2_1746]	-4.9607889329504	0.0316622691292876	5.79652772520843e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6043]	-4.96088433517071	0.0277044854881266	2.66452758766193e-05	0	-5
-	unknown Alistipes [meta_mOTU_v2_7311]	-4.96089913708352	0.0211081794195251	4.80613702053288e-05	0	-5
-	Acidiphilium sp. CAG:727 [meta_mOTU_v2_7289]	-4.96100230073567	0.0237467018469657	1.69233473741047e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7202]	-4.96102300603489	0.0171503957783641	5.4935662426374e-05	0	-5
360104.PRJNA17159	Campylobacter concisus [ref_mOTU_v2_0927]	-4.96103370246471	0.0316622691292876	5.5174987245485e-06	0	-5
-	unknown Ruminococcus [meta_mOTU_v2_6242]	-4.96104107598734	0.0184696569920844	3.69155582718198e-05	0	-5
-	Prevotella sp. CAG:891 [meta_mOTU_v2_5711]	-4.96130512931726	0.0145118733509235	0.000272135320457878	0	-5
-	unknown Ruminococcaceae [meta_mOTU_v2_7375]	-4.96133708624634	0.0211081794195251	5.50961103759102e-05	0	-5
-	unknown Eubacterium [meta_mOTU_v2_7038]	-4.96144145928075	0.0263852242744063	1.21197311941494e-05	0	-5
1321814.PRJNA198877	Eubacterium brachy [ref_mOTU_v2_3045]	-4.9614805330478	0.0329815303430079	4.65371067889325e-06	0	-5
420890.PRJDA18707	Lactococcus garvieae [ref_mOTU_v2_0107]	-4.96162894304969	0.025065963060686	1.8343770021851e-05	0	-5
-	unknown Eggerthella [meta_mOTU_v2_7693]	-4.9616327713173	0.0224274406332454	2.47193868667454e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6704]	-4.96166280265209	0.0277044854881266	8.87524905697908e-06	0	-5
-	unknown Erysipelotrichaceae [meta_mOTU_v2_5738]	-4.96166528249866	0.0237467018469657	2.8804836914811e-05	0	-5
-	unknown Prevotella [meta_mOTU_v2_6663]	-4.96230867383337	0.0158311345646438	0.000448103543652052	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5785]	-4.96231289792675	0.025065963060686	1.00075028765766e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6120]	-4.96239934874997	0.025065963060686	1.70546344926025e-05	0	-5
-	unknown Sutterella [meta_mOTU_v2_5857]	-4.96260508493306	0.0184696569920844	3.70843192417517e-05	0	-5
742723.PRJNA46369	Lachnospiraceae bacterium 2_1_46FAA [ref_mOTU_v2_4878]	-4.96296143849991	0.0197889182058048	3.18178300625252e-05	0	-5
-	Prevotella sp. CAG:279 [meta_mOTU_v2_5405]	-4.96297574963097	0.0145118733509235	7.3119454628445e-05	0	-5
-	Fusobacterium sp. CAG:815 [meta_mOTU_v2_5475]	-4.96299793694196	0.0184696569920844	0.000161544168130041	0	-5
1282665.PRJNA188400	Streptococcus oralis [ref_mOTU_v2_0984]	-4.96301548619093	0.0277044854881266	6.54963386973285e-06	0	-5
-	Staphylococcus sp. CAG:324 [meta_mOTU_v2_7772]	-4.96327361114573	0.0158311345646438	8.35573504031288e-05	0	-5
938288.PRJEB76	Fenollaria massiliensis [ref_mOTU_v2_5215]	-4.96328661169235	0.0303430079155673	5.06541856155601e-06	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_5889]	-4.96336938438211	0.0158311345646438	6.50231299355924e-05	0	-5
-	unknown Ruminococcaceae [meta_mOTU_v2_7401]	-4.96338898554197	0.025065963060686	9.7601864007011e-06	0	-5
-	unknown Sutterella [meta_mOTU_v2_5556]	-4.96341867412311	0.0184696569920844	4.01232911187828e-05	0	-5
585501.PRJNA34635	Oribacterium sinus [ref_mOTU_v2_4575]	-4.96352950874739	0.0303430079155673	4.71468740985328e-06	0	-5
-	Tenericutes bacterium ADurb.BinA155 [meta_mOTU_v2_7627]	-4.96357727968839	0.0184696569920844	6.46040701155622e-05	0	-5
592010.PRJNA33011	Abiotrophia defectiva [ref_mOTU_v2_4595]	-4.96374273039546	0.0303430079155673	4.78936676817847e-06	0	-5
1203606.PRJNA170345	Butyricicoccus pullicaecorum [ref_mOTU_v2_2510]	-4.96376124820301	0.0224274406332454	1.42401698970154e-05	0	-5
176090.PRJNA251999	Streptococcus sinensis [ref_mOTU_v2_3713]	-4.96380541917333	0.029023746701847	5.13589001787796e-06	0	-5
-	unknown Firmicutes [meta_mOTU_v2_7272]	-4.96398427785305	0.0171503957783641	3.20450164557521e-05	0	-5
1280695.PRJNA185707	Clostridium clostridioforme [ref_mOTU_v2_0980]	-4.96406668059927	0.0237467018469657	1.29261287724189e-05	0	-5
-	unknown candidatus Saccharibacteria [meta_mOTU_v2_6736]	-4.96407528229074	0.0303430079155673	4.49881989808601e-06	0	-5
-	unknown Odoribacteraceae [meta_mOTU_v2_5567]	-4.96415851087604	0.0184696569920844	2.66785234281046e-05	0	-5
763034.PRJNA48511	Bacteroides fluxus [ref_mOTU_v2_4946]	-4.96421199865562	0.0158311345646438	9.45356103379367e-05	0	-5
-	unknown Fusobacterium [meta_mOTU_v2_6256]	-4.96423912594552	0.0131926121372032	0.000555101805074022	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6045]	-4.96437232039015	0.0158311345646438	7.23249769853474e-05	0	-5
-	Acidiphilium sp. CAG:727 [meta_mOTU_v2_7352]	-4.96453049718799	0.0158311345646438	6.55856750218997e-05	0	-5
1295009.PRJNA189659	cand. Methanomassiliicoccus intestinalis [ref_mOTU_v2_2958]	-4.96467143364278	0.0171503957783641	3.3214080139708e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7733]	-4.96470333340466	0.0224274406332454	1.93670519928204e-05	0	-5
862971.PRJNA50425	Streptococcus anginosus [ref_mOTU_v2_0351]	-4.96471722831761	0.0263852242744063	7.54107952908553e-06	0	-5
-	unknown Clostridium [meta_mOTU_v2_6012]	-4.96474799393882	0.0184696569920844	4.77424912164096e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_6508]	-4.96475785904699	0.0171503957783641	4.44859954959832e-05	0	-5
445971.PRJNA19657	Anaerofustis stercorihominis [ref_mOTU_v2_4267]	-4.96477699726319	0.0277044854881266	5.18972156500557e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5439]	-4.96490752608133	0.0263852242744063	1.13207914649926e-05	0	-5
170187.PRJNA277	Streptococcus pneumoniae [ref_mOTU_v2_0020]	-4.96494157547661	0.029023746701847	4.86490664899261e-06	0	-5
-	unknown Veillonella [meta_mOTU_v2_6491]	-4.96494815843747	0.025065963060686	9.20990524740095e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6647]	-4.96504364947119	0.0211081794195251	3.66817215531813e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5620]	-4.96508806033407	0.0197889182058048	2.39886412790202e-05	0	-5
-	unknown Olsenella [meta_mOTU_v2_7724]	-4.96511316842894	0.0263852242744063	6.59804561783971e-06	0	-5
1122992.PRJEB81	Prevotella timonensis [ref_mOTU_v2_0522]	-4.96535478800277	0.0277044854881266	5.0265683843471e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6987]	-4.96537121725066	0.0224274406332454	9.57994150714327e-06	0	-5
-	unknown Synergistaceae [meta_mOTU_v2_5538]	-4.96549532124232	0.0211081794195251	1.34543292683787e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7474]	-4.96550631883645	0.0224274406332454	1.13865324595577e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_7286]	-4.96556595124829	0.0184696569920844	2.66803178839624e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6595]	-4.96571616115278	0.0158311345646438	7.85483890662221e-05	0	-5
1123317.PRJNA234798	Streptococcus sobrinus [ref_mOTU_v2_0288]	-4.96574396432854	0.0224274406332454	1.91211514716233e-05	0	-5
-	Ruminococcus sp. CAG:624 [meta_mOTU_v2_6513]	-4.9657826469227	0.0158311345646438	4.49317632180087e-05	0	-5
1232428.PRJEB645	Megasphaera massiliensis [ref_mOTU_v2_2684]	-4.96584516635813	0.0131926121372032	9.41601041667682e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7509]	-4.96595685372681	0.0197889182058048	1.93468563935399e-05	0	-5
-	unknown Veillonellaceae [meta_mOTU_v2_6915]	-4.96608134958981	0.0171503957783641	2.89767528013012e-05	0	-5
-	Bacillus sp. CAG:988 [meta_mOTU_v2_6706]	-4.96609701887274	0.0145118733509235	8.84496779645497e-05	0	-5
864567.PRJNA50515	Streptococcus mitis [ref_mOTU_v2_5026]	-4.96629073845614	0.0263852242744063	5.52546001568906e-06	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6848]	-4.96632905207815	0.0131926121372032	0.000100019393573228	0	-5
667015.PRJNA40055	Bacteroides salanitronis [ref_mOTU_v2_4746]	-4.96639775389464	0.0145118733509235	0.000338284689170645	0	-5
-	Mycoplasma sp. CAG:877 [meta_mOTU_v2_6682]	-4.96643147941955	0.0145118733509235	0.000132086111591837	0	-5
-	unknown Acidaminococcus [meta_mOTU_v2_5706]	-4.96643629569822	0.0145118733509235	4.91435929090973e-05	0	-5
-	Dialister invisus [meta_mOTU_v2_7623]	-4.96645006257376	0.0131926121372032	0.000250048799285079	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5754]	-4.96659632455002	0.0211081794195251	3.19496247243185e-05	0	-5
-	Fusobacterium sp. CAG:815 [meta_mOTU_v2_6078]	-4.96661541333133	0.0145118733509235	0.00010053519124121	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_5852]	-4.96682742196653	0.0158311345646438	5.24441866589587e-05	0	-5
546275.PRJNA30495	Fusobacterium periodonticum [ref_mOTU_v2_1402]	-4.96701146465751	0.025065963060686	5.71726761615383e-06	0	-5
-	Anaerotruncus sp. CAG:528 [meta_mOTU_v2_6377]	-4.96713610663025	0.0145118733509235	0.000122192450441844	0	-5
891391.PRJNA53145	Lactobacillus acidophilus/amylovorus [ref_mOTU_v2_1171]	-4.96721355609296	0.0158311345646438	0.000263952311498163	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_5314]	-4.96732996434559	0.0158311345646438	0.000112722456945684	0	-5
-	unknown Bacteroidaceae [meta_mOTU_v2_7591]	-4.96738675006944	0.0197889182058048	3.9988843574168e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7475]	-4.9673977946675	0.0224274406332454	8.43899626276975e-06	0	-5
-	Coprobacillus sp. CAG:698 [meta_mOTU_v2_7714]	-4.96746627398841	0.0171503957783641	4.93660204833819e-05	0	-5
927666.PRJEA60241	Streptococcus oralis [ref_mOTU_v2_0355]	-4.96767869079239	0.0263852242744063	4.35515391060773e-06	0	-5
457405.PRJNA32483	Fusobacterium nucleatum s. animalis [ref_mOTU_v2_0776]	-4.96768576532939	0.025065963060686	5.50212451098725e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6902]	-4.96771729263508	0.0145118733509235	4.92631843353749e-05	0	-5
-	unknown Lachnospiraceae [meta_mOTU_v2_6625]	-4.96774404011026	0.0158311345646438	4.7319515444453e-05	0	-5
-	Lentisphaerae bacterium ADurb.Bin242 [meta_mOTU_v2_7780]	-4.96788954656113	0.0211081794195251	1.50502248888319e-05	0	-5
911104.PRJNA59737	Weissella cibaria [ref_mOTU_v2_5141]	-4.96796558825884	0.025065963060686	5.04530101609279e-06	0	-5
-	Prevotella sp. CAG:1092 [meta_mOTU_v2_5903]	-4.96808200083026	0.0158311345646438	4.03669025044457e-05	0	-5
-	unknown Eggerthella [meta_mOTU_v2_6247]	-4.96809406204856	0.0184696569920844	2.12067487904259e-05	0	-5
-	unknown Dehalococcoidales [meta_mOTU_v2_7134]	-4.96811869223645	0.0145118733509235	0.000111545813346705	0	-5
-	unknown Dehalococcoidales [meta_mOTU_v2_5435]	-4.96824442943184	0.0118733509234828	0.000156111088502568	0	-5
-	unknown Prevotella [meta_mOTU_v2_6968]	-4.96841750933619	0.0211081794195251	9.76951697163486e-06	0	-5
-	Faecalibacterium sp. CAG:1138 [meta_mOTU_v2_7406]	-4.9684248472701	0.0105540897097625	0.00025249814863857	0	-5
1121094.PRJNA174979	Bacteroides barnesiae [ref_mOTU_v2_0452]	-4.96849951843381	0.0131926121372032	0.000251656282226119	0	-5
556261.PRJNA32459	Clostridium sp. D5 [ref_mOTU_v2_4498]	-4.96857903974982	0.0237467018469657	5.826668126864e-06	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6582]	-4.96859637816888	0.0197889182058048	1.21772201983955e-05	0	-5
-	unknown Roseburia [meta_mOTU_v2_7588]	-4.96865232651709	0.0171503957783641	2.85524632619267e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_5409]	-4.9688888421539	0.0158311345646438	3.20305156061729e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7641]	-4.96890749087761	0.0171503957783641	2.42750952159137e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6465]	-4.96893454575655	0.0105540897097625	0.000599925761660208	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7685]	-4.96903609844166	0.0145118733509235	6.96220079257537e-05	0	-5
1035187.PRJNA67187	Streptococcus mitis [ref_mOTU_v2_0024]	-4.96908210827335	0.0263852242744063	3.80187734505674e-06	0	-5
-	unknown Rhodospirillaceae [meta_mOTU_v2_6709]	-4.96931217733231	0.0158311345646438	3.78977426652599e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5560]	-4.96939574594237	0.0197889182058048	1.86116164855393e-05	0	-5
-	unknown Eggerthella [meta_mOTU_v2_7512]	-4.96943196749637	0.0145118733509235	3.79762177530692e-05	0	-5
28037.PRJNA242570	Streptococcus mitis [ref_mOTU_v2_0022]	-4.96973266152866	0.025065963060686	4.17116755563565e-06	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6244]	-4.96980736536393	0.0158311345646438	3.41740583840124e-05	0	-5
888821.PRJNA53183	Streptococcus sanguinis [ref_mOTU_v2_0278]	-4.96984648910591	0.0237467018469657	4.82473216705776e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7768]	-4.96998786587621	0.0158311345646438	1.81729747175981e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7190]	-4.97002739429743	0.0237467018469657	4.5262379326221e-06	0	-5
1028805.PRJNA66577	Haemophilus haemolyticus [ref_mOTU_v2_0123]	-4.97006605882798	0.0224274406332454	6.15656552116783e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5571]	-4.97010819505049	0.0145118733509235	3.61298727785252e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_6263]	-4.97017296084591	0.0131926121372032	7.48777227673674e-05	0	-5
272621.PRJNA82	Lactobacillus acidophilus [ref_mOTU_v2_0862]	-4.97038602334842	0.0184696569920844	1.3665268380036e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5512]	-4.97047474622009	0.0171503957783641	5.2870231041632e-05	0	-5
-	unknown Prevotella [meta_mOTU_v2_5780]	-4.97056917094998	0.0118733509234828	0.00024522088417958	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_7353]	-4.97066236963357	0.0145118733509235	0.000127656322056232	0	-5
762948.PRJNA48447	Rothia dentocariosa [ref_mOTU_v2_1446]	-4.97072504160622	0.0237467018469657	4.0695129361892e-06	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6870]	-4.97074025534444	0.0197889182058048	8.9829138792576e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7686]	-4.970741039264	0.0171503957783641	1.55137609906159e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_7089]	-4.97087841451079	0.0131926121372032	2.58231755193845e-05	0	-5
525379.PRJNA52999	Streptococcus equinus [ref_mOTU_v2_0793]	-4.97093135848832	0.0131926121372032	0.000130199698236795	0	-5
562981.PRJNA38763	Gemella haemolysans [ref_mOTU_v2_4512]	-4.97105624168595	0.0237467018469657	3.98050672930405e-06	0	-5
-	unknown Dialister [meta_mOTU_v2_7085]	-4.97111024621768	0.0237467018469657	4.17403558943641e-06	0	-5
1297534.PRJEB1503	Streptococcus oralis [ref_mOTU_v2_2963]	-4.97133389669506	0.0224274406332454	4.28943088726903e-06	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6949]	-4.9714628250527	0.0105540897097625	7.79749793274506e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6502]	-4.97153797948175	0.0118733509234828	8.52433432997966e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_7473]	-4.971551574465	0.0145118733509235	5.42352622041837e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5613]	-4.97156662214266	0.0224274406332454	4.73961557699378e-06	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7517]	-4.97159154905968	0.0158311345646438	3.37996639713777e-05	0	-5
1333848.PRJNA202883	Citrobacter sp. [ref_mOTU_v2_0077]	-4.97162339330244	0.0211081794195251	1.38571182444043e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7200]	-4.97167315497243	0.0197889182058048	4.02748385054872e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_7072]	-4.97167643214109	0.0184696569920844	1.18163197015799e-05	0	-5
28037.PRJNA242573	Streptococcus mitis [ref_mOTU_v2_0026]	-4.97168619119642	0.0237467018469657	3.56294503506176e-06	0	-5
1236689.PRJNA175948	cand. Methanomethylophilus alvus [ref_mOTU_v2_2731]	-4.97172088463184	0.0145118733509235	3.97652875857775e-05	0	-5
-	unknown Clostridium [meta_mOTU_v2_6118]	-4.97182648907648	0.0184696569920844	8.93732954045614e-06	0	-5
411471.PRJNA18181	Subdoligranulum variabile [ref_mOTU_v2_4208]	-4.97187931759034	0.0224274406332454	4.91634982262764e-06	0	-5
-	unknown Clostridium [meta_mOTU_v2_5748]	-4.97195856024121	0.0131926121372032	4.42703861595078e-05	0	-5
-	unknown Bacteroidaceae [meta_mOTU_v2_6764]	-4.97204124116697	0.0171503957783641	1.06724879314746e-05	0	-5
-	Eubacterium sp. CAG:841 [meta_mOTU_v2_7198]	-4.97206840104454	0.0105540897097625	6.92720718306539e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_5840]	-4.97211058157616	0.0131926121372032	8.4121837104149e-05	0	-5
-	unknown Bacteroidales [meta_mOTU_v2_6059]	-4.97216414073471	0.0118733509234828	0.00043804391332467	0	-5
-	Alistipes sp. CAG:831 [meta_mOTU_v2_6356]	-4.97231675916091	0.0118733509234828	9.06931927733564e-05	0	-5
-	unknown Prevotella [meta_mOTU_v2_5886]	-4.97232164971691	0.0105540897097625	0.000723282144330689	0	-5
-	unknown Prevotella [meta_mOTU_v2_7598]	-4.97236089049107	0.0118733509234828	8.91280152730388e-05	0	-5
-	Prevotella sp. CAG:485 [meta_mOTU_v2_7045]	-4.97263883124996	0.0131926121372032	2.40714188466399e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_5696]	-4.97315420195916	0.0131926121372032	3.63657864411623e-05	0	-5
-	unknown Firmicutes [meta_mOTU_v2_6906]	-4.97322120401822	0.0118733509234828	3.94344437995769e-05	0	-5
78344.PRJNA239847	Bifidobacterium sp. [ref_mOTU_v2_1180]	-4.97323343951425	0.0158311345646438	1.08625546593072e-05	0	-5
-	Prevotella sp. CAG:924 [meta_mOTU_v2_6978]	-4.97342644535467	0.0079155672823219	0.000431443006156029	0	-5
1035188.PRJNA67189	Haemophilus pittmaniae [ref_mOTU_v2_1611]	-4.97349818059982	0.0184696569920844	7.60046811910245e-06	0	-5
-	unknown Firmicutes [meta_mOTU_v2_5902]	-4.97351781909086	0.0118733509234828	3.60266937252263e-05	0	-5
-	unknown Clostridiales [meta_mOTU_v2_5697]	-4.97353245047437	0.0131926121372032	2.85252228635838e-05	0	-5
-	unknown Eggerthellaceae [meta_mOTU_v2_5666]	-4.9735696356041	0.0184696569920844	5.42228474166379e-06	0	-5
-	unknown Clostridium [meta_mOTU_v2_6311]	-4.9736293644117	0.0158311345646438	9.1971681622934e-06	0	-5
